delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.7,400.0,unexp,2,2,26,2,176.8437984001357,177.83946879999712,177.83946879999712,177.8558923001401,space,0.39197400002740324,178.95630622005555,179.25639410014264,179.25639410014264,179.25639410014264,400,27,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,2,3,27,11,181.77303529996425,182.77313890005462,182.77313890005462,182.77313890005462,space,0.4686570998746902,183.97298981996718,184.2749107000418,184.2749107000418,184.2749107000418,100,28,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,2,4,28,9,187.53979960014112,188.52325930004008,188.52325930004008,188.53984230011702,space,0.5178737000096589,189.15681402015034,189.45683500007726,189.45683500007726,189.45683500007726,100,29,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,2,5,29,10,192.15675240010023,193.1567579000257,193.1567579000257,193.1567579000257,space,0.4738604996819049,194.05700542011763,194.36606999998912,194.36606999998912,194.36606999998912,300,30,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241]",194.36606999998912,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,400.0,unexp,2,6,30,0,197.4068790001329,198.40724229998887,198.40724229998887,198.40724229998887,space,1.0008940999396145,199.54035581999923,199.84059419995174,199.84059419995174,199.84059419995174,200,31,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,2,7,31,4,203.6905032999348,204.69068010011688,204.69068010011688,204.69068010011688,space,0.4732675999403,205.59081112013664,205.89108279999346,205.89108279999346,205.89108279999346,300,32,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,2,8,32,7,207.5908342001494,208.59074810007587,208.59074810007587,208.59074810007587,space,0.2985644999425858,209.3077953199623,209.60984340007417,209.60984340007417,209.60984340007417,200,33,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,2,9,33,3,211.14079049997963,212.14085340010934,212.14085340010934,212.14085340010934,space,0.5493411999195814,212.8075850201072,213.1101691001095,213.1101691001095,213.1101691001095,100 ,34,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597]",213.1101691001095,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,400.0,unexp,2,10,34,1,216.3746039001271,217.3745615000371,217.3745615000371,217.3745615000371,space,0.7309760998468846,218.5247203200357,218.8247273999732,218.8247273999732,218.8247273999732,200,35,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,2,11,35,6,220.92462639999576,221.92455619992688,221.92455619992688,221.92455619992688,space,0.3257271000184119,222.3752644199645,222.6822772999294,222.6822772999294,222.6822772999294,100,36,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,3,0,36,9,225.4247854000423,226.42496929992922,226.42496929992922,226.42496929992922,space,0.28723499993793666,226.84176842009182,227.15440160012804,227.15440160012804,227.15440160012804,100,37,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,3,1,37,3,229.02519720001146,230.02505769999698,230.02505769999698,230.02505769999698,space,0.2846682998351753,230.44158002014737,230.74165310012177,230.74165310012177,230.74165310012177,100,38,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,3,2,38,7,232.32508280011825,233.3251018000301,233.3251018000301,233.3251018000301,space,0.3177083998452872,234.05862451998982,234.37640530010685,234.37640530010685,234.37640530010685,100,39,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087]",234.37640530010685,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,3,3,39,8,236.8253761001397,237.82546450011432,237.82546450011432,237.82546450011432,space,0.35177830001339316,238.90872602004092,239.22198919998482,239.22198919998482,239.22198919998482,400,40,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
